iteration,penguin,length
97,7,655374.53
97,15,657309.21
97,11,657838.27
97,3,659987.61
98,4,661897.78
98,0,656884.35
98,8,658190.90
98,12,655013.21
98,5,655152.48
98,1,654693.25
98,9,661282.43
98,13,655146.10
98,6,652179.56
98,2,655319.27
98,10,653609.40
98,14,660587.41
98,7,655977.04
98,3,662079.30
98,11,652794.77
98,15,657487.02
99,4,662410.40
99,0,655087.75
99,12,657927.04
99,8,661168.42
99,5,658826.24
99,1,656705.32
99,13,658055.89
99,9,662249.58
99,6,653509.78
99,2,655372.94
99,14,661807.26
99,10,653596.86
99,7,657945.14
99,3,656568.00
99,15,653909.87
99,11,654836.40
100,0,658996.78
100,8,661236.56
100,12,656368.86
100,4,655933.26
100,9,660092.14
100,1,655602.60
100,13,657794.78
100,5,657107.77
100,10,656162.68
100,2,662976.36
100,14,658644.74
100,6,659495.06
100,11,656946.15
100,3,657381.69
100,15,655142.18
100,7,659650.69
101,8,663396.78
101,4,658349.15
101,12,661495.02
101,0,659713.90
101,9,660233.23
101,5,654311.89
101,1,659089.26
101,13,659028.58
101,10,654286.56
101,6,652938.29
101,2,656130.57
101,14,660166.77
101,11,656190.99
101,7,659514.66
101,3,659629.29
101,15,658478.82
102,4,660207.20
102,8,658340.65
102,0,655418.71
102,12,660100.08
102,5,653883.58
102,9,659522.56
102,1,656642.44
102,13,654837.70
102,6,659069.04
102,10,654866.79
102,2,657465.38
102,14,659541.39
102,7,659707.04
102,11,659322.85
102,3,655241.20
102,15,655462.53
103,4,661207.47
103,8,658403.26
103,12,659917.08
103,0,654478.67
103,5,656906.18
103,9,661748.43
103,13,661475.41
103,1,656134.99
103,6,653062.93
103,10,656057.98
103,14,660973.34
103,2,655710.96
103,7,656738.65
103,11,658069.37
103,15,659745.54
103,3,652551.01
104,4,665877.21
104,0,655935.36
104,12,655786.58
104,8,664917.46
104,5,655331.54
104,1,656131.83
104,13,656189.42
104,9,663472.53
104,6,658839.47
104,2,655761.07
104,14,660089.18
104,10,655477.40
104,7,657970.76
104,3,656853.60
104,15,656041.18
104,11,658739.64
105,12,657637.57
105,0,656565.97
105,4,666936.12
105,8,657992.80
105,13,656857.51
105,1,655395.46
105,5,656931.74
105,9,660033.22
105,14,661484.98
105,2,654624.57
105,6,654075.34
105,10,657367.69
105,15,655515.95
105,3,657776.16
105,7,656539.22
105,11,658286.85
106,8,658219.15
106,0,657158.46
106,4,658424.29
106,12,659229.83
106,9,661898.59
106,1,656344.62
106,5,657959.44
106,13,661522.09
106,10,656744.57
106,2,657456.98
106,6,652404.83
106,14,658271.11
106,11,659717.88
106,3,658783.73
106,7,655758.24
106,15,658572.95
107,8,656758.89
107,4,661994.66
107,12,658315.29
107,0,659209.30
107,9,664242.47
107,5,656191.02
107,13,660656.48
107,1,654722.80
107,10,654673.96
107,6,660727.99
107,14,662368.11
107,2,654432.64
107,11,658802.98
107,7,656331.70
107,15,656839.27
107,3,659217.51
108,8,654111.20
108,12,655000.46
108,0,658517.08
108,4,660524.26
108,9,659264.14
108,13,661803.15
108,1,654615.69
108,5,652614.30
108,10,656533.75
108,14,657525.51
108,2,660386.79
108,6,658403.14
108,11,658072.15
108,15,655124.14
108,3,659345.54
108,7,659894.95
109,4,661439.87
109,8,655784.10
109,12,662112.67
109,0,654852.47
109,5,655644.76
109,9,658607.58
109,13,658287.68
109,1,652560.50
109,6,653439.05
109,10,650920.72
109,14,660413.41
109,2,653593.76
109,7,659404.45
109,11,658405.34
109,15,659354.98
109,3,655629.21
110,4,661470.09
110,12,657316.50
110,8,659041.28
110,0,653964.67
110,5,655284.06
110,13,656968.50
110,9,659407.33
110,1,651323.25
110,6,653386.49
110,14,662853.25
110,10,656424.18
110,2,655997.31
110,7,650708.33
110,15,656336.60
110,3,658982.13
110,11,654790.22
111,8,655683.99
111,12,657591.79
111,0,656643.80
111,4,663841.89
111,9,663770.63
111,13,657396.57
111,1,655141.48
111,5,654909.81
111,10,656930.83
111,14,662601.62
111,2,654379.10
111,6,655903.84
111,11,650910.22
111,15,658122.80
111,3,659877.71
111,7,657945.34
112,4,663140.76
112,12,657765.11
112,0,658269.69
112,8,655387.38
112,5,658053.84
112,13,656900.19
112,1,655056.47
112,9,659651.20
112,6,652331.97
112,14,661560.30
112,2,659787.65
112,10,657079.76
112,7,657939.93
112,15,658098.71
112,3,657350.38
112,11,656133.73
113,8,657977.52
113,4,659583.56
113,0,656660.61
113,12,657014.09
113,9,659981.72
113,5,654854.38
113,1,658213.66
113,13,661847.01
113,10,655234.95
113,6,654982.44
113,2,654355.81
113,14,656841.25
113,11,659397.77
113,7,656213.40
113,3,656690.93
113,15,655226.47
114,4,661388.13
114,8,657633.84
114,12,656899.74
114,0,656888.43
114,5,659479.13
114,9,662310.19
114,13,652509.50
114,1,653352.29
114,6,654434.04
114,10,655905.32
114,14,657645.23
114,2,657290.70
114,7,655307.93
114,11,656501.44
114,15,654712.98
114,3,657740.69
115,8,652368.25
115,4,660319.22
115,0,656473.45
115,12,656112.21
115,9,656337.74
115,5,657925.76
115,1,652367.35
115,13,657305.34
115,10,653845.19
115,6,656758.27
115,2,651728.22
115,14,660996.36
115,11,657672.84
115,7,656423.50
115,3,659210.61
115,15,656929.18
116,8,656812.41
116,0,657093.64
116,12,654718.64
116,4,656824.21
116,9,657640.21
116,1,656903.19
116,13,659934.25
116,5,657921.08
116,10,657040.99
116,2,657235.46
116,14,657655.98
116,6,655663.55
116,11,657088.72
116,3,656843.38
116,15,654780.88
116,7,659274.16
117,8,656921.93
117,4,659590.68
117,12,660078.95
117,0,653931.18
117,9,662156.60
117,5,657667.78
117,13,659137.64
117,1,658807.89
117,10,653858.07
117,6,659443.39
117,14,659749.26
117,2,655162.92
117,11,657914.93
117,7,655690.46
117,15,654237.00
117,3,654871.72
118,8,661339.86
118,4,658519.13
118,12,649724.50
118,0,654862.15
118,9,658895.61
118,5,653552.52
118,13,655792.45
118,1,655762.85
118,10,652281.42
118,6,657454.49
118,14,660656.11
118,2,655709.86
118,11,655214.80
118,7,656164.26
118,15,654829.94
118,3,657916.09
119,8,657618.87
119,12,653467.58
119,0,655557.02
119,4,656870.08
119,9,659579.79
119,13,660861.14
119,1,657280.97
119,5,654263.43
119,10,658234.47
119,14,652911.67
119,2,654122.25
119,6,655452.40
119,11,656629.38
119,15,655634.65
119,3,655068.83
119,7,658193.49
120,8,655981.86
120,0,656000.50
120,4,657915.55
120,12,653086.22
120,9,656218.86
120,1,652769.78
120,5,655007.54
120,13,654277.51
120,10,650861.53
120,2,654319.30
120,6,654791.03
120,14,657065.23
120,11,654072.90
120,3,651942.57
120,7,656319.93
120,15,656796.89
121,8,659559.22
121,12,657532.42
121,0,655897.84
121,4,666184.37
121,9,660068.79
121,13,655863.46
121,1,653226.56
121,5,656244.26
121,10,656284.91
121,14,663702.88
121,2,658126.43
121,6,656391.09
121,11,651514.36
121,15,653815.28
121,3,657617.74
121,7,656089.63
122,8,662558.99
122,0,657529.11
122,12,654449.27
122,4,661241.05
122,9,663632.80
122,1,654842.86
122,13,656583.72
122,5,653288.89
122,10,654217.16
122,2,656588.37
122,14,662155.79
122,6,652817.44
122,11,656331.53
122,3,654282.68
122,15,657877.75
122,7,653242.20
123,0,657762.83
123,4,658596.84
123,12,659499.67
123,8,657592.09
123,1,655286.98
123,5,656875.84
123,13,661595.85
123,9,658229.23
123,2,655541.94
123,6,655990.90
123,14,655309.00
123,10,656388.05
123,3,658164.46
123,7,654810.00
123,15,654292.00
123,11,655707.07
124,4,663027.45
124,8,659169.88
124,12,655908.31
124,0,655690.62
124,5,652708.21
124,9,659524.93
124,13,663850.57
124,1,656903.50
124,6,656534.36
124,10,655127.30
124,14,662960.30
124,2,656441.31
124,7,656794.57
124,11,651885.75
124,15,653219.26
124,3,652987.37
125,8,653944.02
125,4,661703.57
125,12,653429.51
125,0,652452.65
125,9,663522.06
125,5,655344.98
125,13,654617.30
125,1,655361.11
125,10,652955.75
125,6,656399.45
125,14,657946.67
125,2,650829.39
125,11,652647.76
125,7,655958.50
125,15,655299.30
125,3,655024.91
126,0,653215.93
126,12,652966.39
126,4,660025.10
126,8,658034.10
126,1,653715.83
126,13,657143.47
126,5,657855.68
126,9,665580.42
126,2,657565.19
126,14,661091.44
126,6,654603.13
126,10,656913.25
126,3,658231.46
126,15,654273.50
126,7,657255.03
126,11,652023.60
127,12,656382.23
127,8,657961.85
127,0,655813.31
127,4,662501.89
127,13,659867.15
127,9,657416.96
127,5,654611.87
127,14,660026.26
127,10,653504.89
127,1,654606.26
127,6,649403.36
127,15,650982.16
127,11,656912.55
127,2,653775.18
127,7,657089.20
127,3,657788.65
128,4,661002.04
128,8,656540.25
128,0,654383.68
128,12,655854.20
128,5,656885.29
128,9,659205.25
128,1,653615.72
128,13,662349.56
128,6,653957.04
128,10,654671.16
128,2,650860.06
128,14,660458.30
128,7,654664.94
128,11,650373.52
128,3,656007.80
128,15,657554.68
129,12,657240.99
129,8,658646.99
129,0,656102.37
129,4,658914.72
129,13,657177.62
129,9,659082.74
129,1,654634.38
129,5,653967.15
129,14,658952.20
129,10,655076.16
129,2,659045.64
129,6,656408.65
129,15,657550.49
129,11,653152.00
129,3,661593.96
129,7,658075.15
130,8,656347.79
130,12,654483.29
130,0,655154.57
130,4,655938.87
130,9,660367.11
130,13,655271.58
130,1,654617.33
130,5,659496.45
130,10,656218.67
130,14,661174.05
130,2,653620.06
130,6,654619.06
130,11,654100.58
130,15,659442.86
130,3,655572.91
130,7,658456.26
131,0,656206.36
131,12,650265.99
131,8,660528.86
131,4,662756.17
131,1,652774.40
131,13,657912.59
131,9,661828.65
131,5,654082.19
131,2,655473.37
131,14,666172.72
131,10,655948.24
131,6,653644.27
131,3,660387.46
131,11,657068.51
131,15,655359.21
131,7,654108.41
132,12,659126.81
132,8,658288.79
132,0,649946.17
132,4,658080.59
132,13,656706.81
132,9,658341.41
132,1,657230.63
132,5,655958.55
132,14,658322.02
132,2,655683.48
132,6,650863.55
132,10,657627.51
132,15,656359.74
132,3,656246.31
132,7,658151.82
132,11,652350.97
133,4,660666.81
133,12,654893.08
133,0,654859.40
133,8,658614.36
133,5,652603.99
133,13,658521.28
133,1,656999.19
133,9,656290.61
133,6,650190.14
133,14,655786.72
133,2,654715.10
133,10,657442.05
133,7,654302.49
133,15,656244.49
133,3,658424.50
133,11,656005.29
134,8,655847.33
134,0,654328.26
134,12,652977.04
134,4,663374.19
134,9,660233.89
134,1,656530.73
134,13,655549.74
134,5,655653.22
134,10,654636.50
134,2,656048.36
134,6,653335.75
134,14,658973.79
134,11,651822.66
134,3,656227.56
134,7,654208.24
134,15,652738.04
135,0,657571.91
135,12,656029.00
135,8,652389.72
135,4,659851.41
135,1,652277.95
135,13,656839.58
135,9,659879.96
135,5,654740.26
135,2,653598.70
135,14,659375.56
135,10,655642.60
135,6,656309.83
135,3,651316.78
135,15,657196.12
135,11,655272.52
135,7,654618.13
136,0,657180.11
136,12,656567.62
136,8,658390.06
136,4,657912.46
136,1,656147.33
136,13,658702.07
136,9,661010.18
136,5,654343.87
136,2,653899.77
136,14,655689.56
136,10,652308.07
136,6,655563.91
136,3,658463.13
136,15,655059.53
136,11,654762.65
136,7,657423.36
137,8,659378.54
137,0,653169.22
137,12,654877.21
137,4,660957.16
137,9,654901.85
137,1,655657.44
137,13,654323.60
137,5,655359.54
137,10,655940.33
137,2,654403.55
137,14,659918.45
137,6,649598.99
137,11,656071.62
137,3,657674.66
137,15,653931.68
137,7,653420.40
138,4,659092.55
138,0,651303.08
138,8,653636.55
138,12,653483.68
138,5,654473.76
138,1,654272.51
138,9,661321.34
138,13,660053.31
138,6,655350.55
138,2,656696.20
138,10,655947.60
138,14,661306.52
138,7,655891.96
138,3,654820.99
138,11,658887.88
138,15,657157.27
139,4,664222.48
139,8,654091.84
139,0,654668.58
139,12,655579.78
139,5,655921.72
139,9,659768.29
139,1,656527.16
139,13,652484.06
139,6,655610.26
139,10,657008.58
139,2,655909.98
139,14,660162.69
139,7,656638.92
139,11,656398.87
139,3,657124.79
139,15,656774.14
140,4,657351.14
140,12,656700.87
140,0,654373.08
140,8,657128.85
140,5,653669.47
140,13,657258.59
140,1,654477.97
140,9,654560.05
140,6,655562.46
140,14,660811.40
140,2,652460.93
140,10,655852.18
140,7,657950.92
140,15,657392.77
140,3,656799.90
140,11,654552.06
141,4,664287.23
141,12,654059.66
141,0,655388.31
141,8,656390.99
141,5,655314.38
141,13,657283.81
141,1,653927.85
141,9,662441.50
141,6,653357.51
141,14,663472.25
141,2,655894.03
141,10,654832.71
141,7,654281.54
141,15,656024.85
141,3,658701.96
141,11,656801.51
142,4,656453.10
142,0,657515.38
142,8,658029.24
142,12,655755.57
142,5,655310.17
142,1,652991.73
142,9,662315.79
142,13,657309.92
142,6,652070.54
142,2,651716.93
142,10,656964.65
142,14,658406.76
142,7,656797.15
142,3,655157.44
142,11,655922.23
142,15,656557.24
143,12,653917.52
143,0,655163.49
143,4,660530.77
143,8,657847.57
143,13,658850.50
143,1,655589.66
143,5,654239.20
143,9,660720.08
143,14,659065.06
143,2,656823.89
143,6,653861.11
143,10,652229.95
143,15,655339.12
143,3,659086.46
143,7,655789.57
143,11,652511.19
144,8,657421.89
144,12,649934.01
144,4,663562.91
144,0,650963.16
144,9,658566.79
144,13,654344.64
144,5,659559.86
144,1,654754.13
144,10,654636.29
144,14,659543.94
144,6,649491.31
144,2,656319.89
144,11,652893.07
144,15,655190.85
144,7,656923.35
144,3,659102.81
145,0,656448.65
145,12,656396.50
145,8,653575.22
145,4,660614.30
145,1,654743.34
145,13,653608.22
145,9,660163.62
145,5,657517.16
145,2,652095.42
145,14,658627.53
145,10,657702.08
145,6,654696.55
145,3,658958.87
145,15,651092.32
145,11,656465.38
145,7,652666.47
146,8,655274.26
146,0,652745.49
146,12,658324.14
146,4,657784.60
146,9,661440.40
146,1,654574.04
146,13,652530.21
146,5,651861.05
146,10,655900.29
146,2,654439.71
146,14,661453.15
146,6,653747.87
146,11,652573.61
146,3,657739.92
146,15,657807.02
146,7,655982.18
147,4,659048.40
147,0,654468.01
147,12,655208.02
147,8,654342.67
147,5,653607.58
147,1,656111.19
147,13,654641.46
147,9,660186.05
147,6,654648.44
147,2,655244.44
147,14,657631.98
147,10,654034.35
147,7,653942.72
147,3,657146.60
147,15,652921.64
147,11,651919.02
148,4,661982.38
148,12,656157.83
148,8,658494.40
148,0,652363.14
148,5,655382.30
148,13,657275.21
148,9,663028.62
148,1,653117.58
148,6,651053.43
148,14,663305.82
148,10,653686.05
148,2,653017.13
148,7,656070.51
148,15,652550.97
148,11,654848.07
148,3,657656.00
149,12,657258.11
149,8,655170.43
149,0,657056.87
149,4,661463.45
149,13,657688.54
149,9,660796.21
149,1,652916.43
149,5,653493.51
149,14,658078.18
149,10,654020.90
149,2,651725.15
149,6,655179.79
149,15,656876.45
149,11,652762.33
149,3,655776.84
149,7,654169.22
150,12,653352.18
150,4,660567.52
150,0,653494.13
150,8,655589.42
150,13,651484.96
150,5,654936.20
150,1,653857.29
150,9,653756.61
150,14,661177.90
150,6,654850.60
150,2,656149.97
150,10,651861.51
150,15,654524.05
150,7,655663.07
150,3,655656.33
150,11,651859.21
151,12,654068.61
151,0,654823.86
151,4,661360.46
151,8,659153.97
151,13,651356.68
151,1,656518.69
151,5,653982.79
151,9,657123.87
151,14,659789.65
151,2,656436.71
151,6,652008.45
151,10,652284.87
151,15,656957.71
151,3,659000.70
151,7,656044.24
151,11,649250.57
152,4,655823.21
152,12,655487.93
152,8,656690.69
152,0,654627.48
152,5,657148.98
152,13,653875.94
152,9,663236.11
152,1,654693.33
152,6,657027.19
152,14,656002.05
152,10,653106.93
152,2,655704.55
152,7,655907.28
152,15,657410.43
152,11,653519.77
152,3,655090.94
153,4,663607.56
153,12,655905.63
153,8,656457.43
153,0,654471.44
153,5,651399.53
153,13,657146.89
153,9,656019.51
153,1,657014.28
153,6,655205.79
153,14,657932.46
153,10,655899.64
153,2,659722.16
153,7,654009.59
153,15,656331.29
153,11,654094.91
153,3,657056.87
154,4,651779.62
154,12,654715.72
154,8,658335.10
154,0,656124.24
154,5,654825.75
154,13,657868.95
154,9,661430.92
154,1,654393.78
154,6,651139.03
154,14,659633.66
154,10,652931.24
154,2,658880.84
154,7,654882.49
154,15,654103.13
154,11,653024.42
154,3,655790.42
155,8,655509.67
155,12,658002.68
155,0,657389.51
155,4,661912.38
155,9,658033.74
155,13,653171.58
155,1,656309.53
155,5,653775.56
155,10,651384.63
155,14,659726.30
155,2,657200.03
155,6,654562.76
155,11,653113.03
155,15,657752.12
155,3,656211.52
155,7,655093.38
156,12,655405.60
156,0,655109.64
156,8,654485.86
156,4,659912.94
156,13,655642.05
156,1,652777.67
156,9,661550.01
156,5,650443.88
156,14,657040.78
156,2,657609.78
156,10,655758.25
156,6,651413.96
156,15,654938.34
156,3,654978.80
156,11,649248.08
156,7,655287.31
157,0,654706.22
157,8,656927.96
157,4,656995.64
157,12,654682.50
157,1,655702.67
157,9,655747.27
157,5,655814.06
157,13,653926.21
157,2,652422.27
157,10,651485.82
157,6,654897.66
157,14,661614.81
157,3,655684.83
157,11,654539.90
157,7,652495.70
157,15,656435.59
158,8,654971.49
158,12,658327.29
158,4,658155.63
158,0,656013.17
158,9,657145.35
158,13,660960.07
158,5,654554.01
158,1,654865.27
158,10,658188.09
158,14,659382.86
158,6,653068.99
158,2,655554.61
158,11,651920.72
158,15,656990.81
158,7,653486.88
158,3,659508.89
159,0,655452.86
159,12,659719.97
159,8,659033.44
159,4,657432.30
159,1,653099.81
159,13,655738.71
159,9,657200.72
159,5,652158.62
159,2,656982.16
159,14,654472.34
159,10,655171.46
159,6,653941.27
159,3,660021.00
159,15,655822.66
159,11,653966.42
159,7,653673.62
160,12,655094.32
160,0,653355.96
160,8,657469.55
160,4,657072.70
160,13,654954.69
160,1,652686.15
160,9,659661.84
160,5,652760.66
160,14,660365.85
160,2,658520.49
160,10,651202.56
160,6,655088.85
160,15,656622.85
160,3,653233.43
160,11,656123.30
160,7,656868.44
161,8,661095.95
161,0,656672.98
161,12,660908.26
161,4,660633.58
161,9,659129.87
161,1,653449.31
161,13,654659.86
161,5,655827.01
161,10,655135.25
161,2,657054.93
161,14,659727.75
161,6,651163.55
161,11,651635.32
161,3,654993.85
161,15,655882.60
161,7,654982.01
162,8,658238.34
162,12,657995.64
162,0,658256.33
162,4,660227.34
162,9,657718.28
162,13,654119.28
162,1,651259.33
162,5,650407.04
162,10,652591.15
162,14,659782.25
162,2,656947.38
162,6,649618.90
162,11,654381.54
162,15,652123.92
162,3,655089.69
162,7,654831.76
163,0,652611.90
163,8,659882.66
163,12,657988.50
163,4,661397.33
163,1,654852.35
163,9,661825.68
163,13,654268.65
163,5,652267.22
163,2,654683.70
163,10,656121.90
163,14,663522.42
163,6,655813.78
163,3,656425.83
163,11,654453.51
163,15,655384.24
163,7,660035.56
164,0,659350.94
164,8,659190.49
164,12,657017.77
164,4,660916.96
164,1,653424.13
164,9,658474.20
164,13,658697.19
164,5,653075.18
164,2,659599.01
164,10,653583.29
164,14,662949.27
164,6,655878.26
164,3,655818.04
164,11,654738.25
164,15,653226.06
164,7,655945.41
165,0,659590.99
165,12,652355.96
165,8,658849.01
165,4,659002.84
165,1,652287.63
165,13,653828.93
165,9,662267.47
165,5,655267.16
165,2,652294.87
165,14,661307.32
165,10,653987.36
165,6,655596.37
165,3,658144.35
165,15,653711.83
165,11,655491.15
165,7,657298.68
166,4,656770.06
166,8,656160.07
166,0,653456.81
166,12,659075.96
166,5,654979.65
166,9,660593.93
166,1,654866.95
166,13,657834.51
166,6,653772.49
166,10,654236.38
166,2,653143.59
166,14,657370.18
166,7,653796.23
166,11,651665.30
166,3,655407.70
166,15,655657.81
167,4,661404.34
167,8,652960.69
167,12,656359.28
167,0,649179.56
167,5,656025.48
167,9,658576.93
167,13,656904.48
167,1,653603.46
167,6,651734.82
167,10,659766.78
167,14,660703.50
167,2,659499.60
167,7,657350.32
167,11,652712.05
167,15,654716.47
167,3,654771.50
168,12,650771.85
168,0,656512.25
168,8,654858.21
168,4,660533.01
168,13,654424.11
168,1,655809.94
168,9,658598.97
168,5,651701.50
168,14,658862.89
168,2,652388.08
168,10,651710.40
168,6,653706.86
168,15,653624.29
168,3,653791.74
168,11,658098.22
168,7,654422.83
169,8,655917.99
169,0,659126.65
169,4,662574.53
169,12,656511.43
169,9,657328.76
169,1,654047.27
169,5,654183.66
169,13,657268.93
169,10,655683.70
169,2,655925.46
169,6,652324.95
169,14,662638.45
169,11,653465.30
169,3,656265.20
169,7,654411.07
169,15,656699.93
170,4,661003.28
170,0,654121.10
170,12,657357.87
170,8,652403.21
170,5,650514.38
170,1,653199.28
170,13,653523.30
170,9,657141.27
170,6,654530.15
170,2,658129.42
170,14,663108.92
170,10,656330.63
170,7,657068.05
170,3,652967.89
170,15,649574.87
170,11,650553.00
171,4,664422.41
171,0,653552.78
171,12,658970.44
171,8,659165.94
171,5,652925.87
171,1,649033.92
171,13,655354.34
171,9,657068.25
171,6,652203.54
171,10,653787.85
171,14,660489.52
171,2,655818.07
171,7,654075.71
171,11,655551.24
171,15,656875.58
171,3,659223.63
172,4,657866.73
172,12,652688.15
172,0,654794.59
172,8,657835.22
172,5,652837.51
172,13,652729.60
172,1,655475.39
172,9,658457.81
172,6,655462.65
172,14,656095.07
172,2,656981.43
172,10,654148.79
172,7,655894.30
172,15,654231.54
172,3,656356.04
172,11,653140.49
173,4,662875.66
173,12,655663.44
173,0,649378.95
173,8,654807.78
173,5,653291.54
173,13,654042.02
173,1,651478.64
173,9,654888.08
173,6,652468.91
173,14,654932.25
173,2,655245.13
173,10,650222.64
173,7,657205.19
173,15,654070.08
173,3,654790.87
173,11,654171.39
174,4,657686.45
174,12,652884.52
174,8,655721.31
174,0,653946.39
174,5,655410.96
174,13,658411.53
174,9,657749.25
174,1,652646.74
174,6,651019.12
174,14,662328.17
174,10,656627.46
174,2,652250.43
174,7,656966.22
174,15,652741.65
174,11,654762.19
174,3,653091.44
175,4,659198.60
175,12,653863.39
175,0,653423.50
175,8,654765.22
175,5,655228.45
175,13,659574.04
175,1,652710.05
175,9,661730.70
175,6,653981.16
175,14,664349.18
175,2,657733.93
175,10,657000.75
175,7,654181.58
175,15,653239.25
175,3,655769.81
175,11,652159.09
176,0,654684.06
176,4,660554.41
176,8,654178.33
176,12,657003.96
176,1,652676.65
176,5,654053.46
176,9,655812.42
176,13,652279.83
176,2,657295.98
176,6,654902.14
176,10,653570.49
176,14,661565.54
176,3,655882.21
176,7,654549.20
176,11,654761.54
176,15,659047.97
177,0,653082.72
177,4,658357.64
177,8,655122.28
177,12,655142.38
177,1,655712.56
177,5,655074.04
177,9,659604.00
177,13,656646.77
177,2,655494.76
177,6,657586.96
177,10,653639.76
177,14,659321.89
177,3,653340.18
177,7,655683.38
177,11,652709.77
177,15,654549.34
178,4,658600.02
178,12,657828.14
178,0,653938.69
178,8,656002.69
178,5,655893.59
178,13,655614.23
178,1,653384.13
178,9,657694.36
178,6,654821.04
178,14,659583.13
178,2,655814.97
178,10,649868.66
178,7,657777.11
178,15,652969.99
178,3,651895.81
178,11,653725.69
179,4,660268.16
179,8,656135.29
179,12,655715.90
179,0,651329.42
179,5,656255.04
179,9,663207.04
179,13,657575.37
179,1,654659.29
179,6,650579.69
179,10,653163.62
179,14,661487.92
179,2,653438.64
179,7,657384.27
179,11,653446.24
179,15,653314.92
179,3,654975.61
180,4,662787.88
180,0,653968.35
180,12,656045.68
180,8,652564.01
180,5,658137.91
180,1,650402.40
180,13,657347.60
180,9,661157.45
180,6,648387.31
180,2,656795.62
180,14,658580.21
180,10,651152.69
180,7,656856.60
180,3,659873.48
180,15,652954.13
180,11,654610.56
181,4,653605.35
181,8,657752.94
181,0,652387.21
181,12,652040.55
181,5,657818.23
181,9,657030.50
181,1,653713.19
181,13,654754.03
181,6,654255.20
181,10,653543.40
181,2,656687.17
181,14,659418.13
181,7,654179.01
181,11,654440.56
181,3,656034.92
181,15,654136.14
182,4,658053.37
182,8,656161.40
182,12,654292.19
182,0,655977.83
182,5,655074.83
182,9,658186.90
182,13,655833.09
182,1,652711.48
182,6,651617.34
182,10,654987.90
182,14,661230.18
182,2,652212.97
182,7,651659.48
182,11,650893.57
182,15,654092.04
182,3,652896.38
183,8,652784.47
183,0,657221.73
183,12,654071.33
183,4,657103.95
183,9,659817.75
183,1,650713.04
183,13,655092.27
183,5,654105.63
183,10,656966.68
183,2,655109.20
183,14,661934.40
183,6,654748.94
183,11,650903.15
183,3,655026.39
183,15,656151.36
183,7,656892.82
184,12,654301.75
184,4,656915.60
184,0,651731.88
184,8,654945.40
184,13,654941.16
184,5,651287.45
184,1,651360.15
184,9,660244.27
184,14,661067.38
184,6,651314.60
184,2,653582.39
184,10,652709.78
184,15,654154.55
184,7,654226.99
184,3,655109.55
184,11,650851.38
185,12,659718.78
185,0,651286.50
185,4,661687.14
185,8,657728.45
185,13,659344.08
185,1,655001.75
185,5,653632.25
185,9,659670.09
185,14,661442.62
185,2,653248.21
185,6,652699.84
185,10,649074.04
185,15,650638.16
185,3,654927.15
185,7,658140.24
185,11,654910.69
186,0,651263.19
186,12,658749.09
186,8,657113.78
186,4,662307.91
186,1,654354.91
186,13,656856.76
186,9,659192.54
186,5,652261.75
186,2,657703.76
186,14,658868.58
186,10,650970.04
186,6,657135.54
186,3,655736.49
186,15,652392.36
186,11,653171.69
186,7,651747.78
187,4,661331.22
187,8,659919.39
187,12,654530.03
187,0,651131.52
187,5,650971.43
187,9,662838.24
187,13,655345.54
187,1,654056.07
187,6,649755.29
187,10,652994.91
187,14,658565.22
187,2,653788.34
187,7,655394.98
187,11,658653.30
187,15,654655.80
187,3,656469.76
188,8,658126.53
188,12,654950.47
188,4,663776.91
188,0,651407.44
188,9,663004.83
188,13,656393.24
188,5,652153.98
188,1,656043.67
188,10,649135.02
188,14,662542.97
188,6,651475.51
188,2,659456.73
188,11,654103.04
188,15,654549.61
188,7,653246.03
188,3,654205.07
189,0,651985.56
189,12,654944.20
189,8,654532.42
189,4,661548.98
189,1,655304.68
189,13,655451.14
189,9,658045.92
189,5,653497.45
189,2,655692.77
189,14,659658.31
189,10,656579.48
189,6,649534.74
189,3,655906.34
189,15,652276.05
189,11,648647.84
189,7,655444.24
190,12,657095.31
190,8,655992.47
190,4,656470.63
190,0,652385.34
190,13,656473.65
190,9,660936.26
190,5,650761.53
190,1,654760.06
190,14,657170.07
190,10,653912.96
190,6,655487.64
190,2,655246.19
190,15,651289.73
190,11,652580.09
190,7,656082.34
190,3,655031.35
191,4,661118.70
191,0,651429.70
191,12,653729.20
191,8,658702.57
191,5,654648.60
191,1,654126.40
191,13,658773.45
191,9,659621.12
191,6,651185.85
191,2,653487.62
191,14,661309.08
191,10,652618.42
191,7,654342.80
191,3,652159.03
191,15,651579.10
191,11,651669.24
192,8,658284.85
192,12,655831.46
192,0,653269.46
192,4,658061.15
192,9,659882.28
192,13,659516.77
192,1,652795.79
192,5,652397.40
192,10,651905.38
192,14,655603.90
192,2,656348.53
192,6,649496.19
192,11,650694.77
192,15,649867.14
192,3,656433.45
192,7,651231.94
193,4,663267.66
193,12,655557.26
193,0,651395.10
193,8,655328.99
193,5,650041.46
193,13,657472.00
193,1,651384.29
193,9,662391.30
193,6,652473.45
193,14,658272.66
193,2,655169.27
193,10,652974.52
193,7,652551.30
193,15,652180.23
193,3,659281.10
193,11,651944.35
194,4,655723.74
194,8,657238.91
194,12,650420.08
194,0,654557.11
194,5,651847.39
194,9,662765.62
194,13,663005.03
194,1,656434.60
194,6,652770.46
194,10,655459.84
194,14,661935.87
194,2,656282.81
194,7,656248.69
194,11,652721.07
